potential_mu_kcal_mol,replica,seed,pit_index,final_cluster_size_patches,total_dissolution_depth_events,max_dissolution_depth_events,mean_dissolution_depth_events,replica_nn_pair_ratio
0.25,159,6929906285052133938,15,1,0,0,0.000000000,4.423076923
0.25,160,13386096930873136392,0,3,3,3,1.000000000,2.211538462
0.25,160,13386096930873136392,1,2,3,2,1.500000000,2.211538462
0.25,160,13386096930873136392,2,1,1,1,1.000000000,2.211538462
0.25,160,13386096930873136392,3,1,0,0,0.000000000,2.211538462
0.25,160,13386096930873136392,4,1,0,0,0.000000000,2.211538462
0.25,160,13386096930873136392,5,1,1,1,1.000000000,2.211538462
0.25,160,13386096930873136392,6,1,0,0,0.000000000,2.211538462
0.25,160,13386096930873136392,7,1,4,4,4.000000000,2.211538462
0.25,160,13386096930873136392,8,1,3,3,3.000000000,2.211538462
0.25,160,13386096930873136392,9,1,2,2,2.000000000,2.211538462
0.25,160,13386096930873136392,10,1,3,3,3.000000000,2.211538462
0.25,160,13386096930873136392,11,1,1,1,1.000000000,2.211538462
0.25,160,13386096930873136392,12,1,6,6,6.000000000,2.211538462
0.25,160,13386096930873136392,13,2,5,4,2.500000000,2.211538462
0.25,160,13386096930873136392,14,1,5,5,5.000000000,2.211538462
0.25,160,13386096930873136392,15,1,2,2,2.000000000,2.211538462
0.25,160,13386096930873136392,16,2,4,3,2.000000000,2.211538462
0.25,160,13386096930873136392,17,1,0,0,0.000000000,2.211538462
0.25,160,13386096930873136392,18,1,1,1,1.000000000,2.211538462
0.25,160,13386096930873136392,19,1,3,3,3.000000000,2.211538462
0.25,160,13386096930873136392,20,1,4,4,4.000000000,2.211538462
0.25,161,1374640518560384222,0,1,0,0,0.000000000,3.422619048
0.25,161,1374640518560384222,1,1,0,0,0.000000000,3.422619048
0.25,161,1374640518560384222,2,3,11,8,3.666666667,3.422619048
0.25,161,1374640518560384222,3,1,2,2,2.000000000,3.422619048
0.25,161,1374640518560384222,4,1,1,1,1.000000000,3.422619048
0.25,161,1374640518560384222,5,1,0,0,0.000000000,3.422619048
0.25,161,1374640518560384222,6,3,8,5,2.666666667,3.422619048
0.25,161,1374640518560384222,7,1,3,3,3.000000000,3.422619048
0.25,161,1374640518560384222,8,1,1,1,1.000000000,3.422619048
0.25,161,1374640518560384222,9,1,1,1,1.000000000,3.422619048
0.25,161,1374640518560384222,10,1,2,2,2.000000000,3.422619048
0.25,161,1374640518560384222,11,1,4,4,4.000000000,3.422619048
0.25,161,1374640518560384222,12,3,1,1,0.333333333,3.422619048
0.25,161,1374640518560384222,13,1,0,0,0.000000000,3.422619048
0.25,161,1374640518560384222,14,1,1,1,1.000000000,3.422619048
0.25,161,1374640518560384222,15,3,1,1,0.333333333,3.422619048
0.25,161,1374640518560384222,16,1,1,1,1.000000000,3.422619048
0.25,161,1374640518560384222,17,2,3,2,1.500000000,3.422619048
0.25,161,1374640518560384222,18,1,0,0,0.000000000,3.422619048
0.25,162,18081800509720369600,0,1,2,2,2.000000000,0.840643275
0.25,162,18081800509720369600,1,1,0,0,0.000000000,0.840643275
0.25,162,18081800509720369600,2,1,1,1,1.000000000,0.840643275
0.25,162,18081800509720369600,3,1,1,1,1.000000000,0.840643275
0.25,162,18081800509720369600,4,2,0,0,0.000000000,0.840643275
0.25,162,18081800509720369600,5,1,1,1,1.000000000,0.840643275
0.25,162,18081800509720369600,6,1,1,1,1.000000000,0.840643275
0.25,162,18081800509720369600,7,1,1,1,1.000000000,0.840643275
0.25,162,18081800509720369600,8,1,0,0,0.000000000,0.840643275
0.25,162,18081800509720369600,9,1,3,3,3.000000000,0.840643275
0.25,162,18081800509720369600,10,1,3,3,3.000000000,0.840643275
0.25,162,18081800509720369600,11,1,3,3,3.000000000,0.840643275
0.25,162,18081800509720369600,12,1,1,1,1.000000000,0.840643275
0.25,162,18081800509720369600,13,1,0,0,0.000000000,0.840643275
0.25,162,18081800509720369600,14,1,0,0,0.000000000,0.840643275
0.25,162,18081800509720369600,15,1,1,1,1.000000000,0.840643275
0.25,162,18081800509720369600,16,1,0,0,0.000000000,0.840643275
0.25,162,18081800509720369600,17,1,0,0,0.000000000,0.840643275
0.25,163,8028948996653498972,0,2,2,2,1.000000000,1.244588745
0.25,163,8028948996653498972,1,2,3,2,1.500000000,1.244588745
0.25,163,8028948996653498972,2,1,0,0,0.000000000,1.244588745
0.25,163,8028948996653498972,3,1,0,0,0.000000000,1.244588745
0.25,163,8028948996653498972,4,1,0,0,0.000000000,1.244588745
0.25,163,8028948996653498972,5,1,0,0,0.000000000,1.244588745
0.25,163,8028948996653498972,6,1,0,0,0.000000000,1.244588745
0.25,163,8028948996653498972,7,1,3,3,3.000000000,1.244588745
0.25,163,8028948996653498972,8,1,1,1,1.000000000,1.244588745
0.25,163,8028948996653498972,9,1,4,4,4.000000000,1.244588745
0.25,163,8028948996653498972,10,1,1,1,1.000000000,1.244588745
0.25,163,8028948996653498972,11,1,3,3,3.000000000,1.244588745
0.25,163,8028948996653498972,12,1,1,1,1.000000000,1.244588745
0.25,163,8028948996653498972,13,1,0,0,0.000000000,1.244588745
0.25,163,8028948996653498972,14,1,5,5,5.000000000,1.244588745
0.25,163,8028948996653498972,15,1,3,3,3.000000000,1.244588745
0.25,163,8028948996653498972,16,1,0,0,0.000000000,1.244588745
0.25,163,8028948996653498972,17,1,3,3,3.000000000,1.244588745
0.25,163,8028948996653498972,18,1,1,1,1.000000000,1.244588745
0.25,163,8028948996653498972,19,1,1,1,1.000000000,1.244588745
0.25,164,10910025554758038408,0,1,2,2,2.000000000,1.369047619
0.25,164,10910025554758038408,1,1,0,0,0.000000000,1.369047619
0.25,164,10910025554758038408,2,1,2,2,2.000000000,1.369047619
0.25,164,10910025554758038408,3,1,2,2,2.000000000,1.369047619
0.25,164,10910025554758038408,4,1,2,2,2.000000000,1.369047619
0.25,164,10910025554758038408,5,1,0,0,0.000000000,1.369047619
0.25,164,10910025554758038408,6,1,0,0,0.000000000,1.369047619
0.25,164,10910025554758038408,7,1,0,0,0.000000000,1.369047619
0.25,164,10910025554758038408,8,1,2,2,2.000000000,1.369047619
0.25,164,10910025554758038408,9,1,3,3,3.000000000,1.369047619
0.25,164,10910025554758038408,10,1,2,2,2.000000000,1.369047619
0.25,164,10910025554758038408,11,2,2,1,1.000000000,1.369047619
0.25,164,10910025554758038408,12,1,1,1,1.000000000,1.369047619
0.25,164,10910025554758038408,13,1,0,0,0.000000000,1.369047619
0.25,164,10910025554758038408,14,1,5,5,5.000000000,1.369047619
0.25,164,10910025554758038408,15,1,1,1,1.000000000,1.369047619
0.25,164,10910025554758038408,16,1,0,0,0.000000000,1.369047619
0.25,164,10910025554758038408,17,1,0,0,0.000000000,1.369047619
0.25,164,10910025554758038408,18,2,1,1,0.500000000,1.369047619
0.25,165,5499210798291061548,0,1,1,1,1.000000000,3.593750000
0.25,165,5499210798291061548,1,1,0,0,0.000000000,3.593750000
0.25,165,5499210798291061548,2,1,7,7,7.000000000,3.593750000
0.25,165,5499210798291061548,3,1,2,2,2.000000000,3.593750000
0.25,165,5499210798291061548,4,1,1,1,1.000000000,3.593750000
0.25,165,5499210798291061548,5,2,3,3,1.500000000,3.593750000
0.25,165,5499210798291061548,6,1,0,0,0.000000000,3.593750000
0.25,165,5499210798291061548,7,1,3,3,3.000000000,3.593750000
0.25,165,5499210798291061548,8,1,0,0,0.000000000,3.593750000
0.25,165,5499210798291061548,9,1,1,1,1.000000000,3.593750000
0.25,165,5499210798291061548,10,1,3,3,3.000000000,3.593750000
0.25,165,5499210798291061548,11,3,8,5,2.666666667,3.593750000
0.25,165,5499210798291061548,12,1,0,0,0.000000000,3.593750000
0.25,166,14823924768833936445,0,1,0,0,0.000000000,3.409090909
0.25,166,14823924768833936445,1,2,1,1,0.500000000,3.409090909
0.25,166,14823924768833936445,2,4,9,4,2.250000000,3.409090909
0.25,166,14823924768833936445,3,1,0,0,0.000000000,3.409090909
0.25,166,14823924768833936445,4,1,1,1,1.000000000,3.409090909
0.25,166,14823924768833936445,5,1,1,1,1.000000000,3.409090909
0.25,166,14823924768833936445,6,1,3,3,3.000000000,3.409090909
0.25,166,14823924768833936445,7,3,6,4,2.000000000,3.409090909
0.25,166,14823924768833936445,8,1,1,1,1.000000000,3.409090909
0.25,166,14823924768833936445,9,1,0,0,0.000000000,3.409090909
0.25,166,14823924768833936445,10,1,0,0,0.000000000,3.409090909
0.25,166,14823924768833936445,11,1,3,3,3.000000000,3.409090909
0.25,166,14823924768833936445,12,1,0,0,0.000000000,3.409090909
0.25,166,14823924768833936445,13,1,0,0,0.000000000,3.409090909
0.25,166,14823924768833936445,14,1,1,1,1.000000000,3.409090909
0.25,166,14823924768833936445,15,1,0,0,0.000000000,3.409090909
0.25,166,14823924768833936445,16,1,4,4,4.000000000,3.409090909
0.25,167,9375039479180605491,0,1,1,1,1.000000000,2.478448276
0.25,167,9375039479180605491,1,1,0,0,0.000000000,2.478448276
0.25,167,9375039479180605491,2,1,2,2,2.000000000,2.478448276
0.25,167,9375039479180605491,3,1,0,0,0.000000000,2.478448276
0.25,167,9375039479180605491,4,1,5,5,5.000000000,2.478448276
0.25,167,9375039479180605491,5,1,0,0,0.000000000,2.478448276
0.25,167,9375039479180605491,6,1,2,2,2.000000000,2.478448276
0.25,167,9375039479180605491,7,1,2,2,2.000000000,2.478448276
0.25,167,9375039479180605491,8,1,3,3,3.000000000,2.478448276
0.25,167,9375039479180605491,9,1,1,1,1.000000000,2.478448276
0.25,167,9375039479180605491,10,1,0,0,0.000000000,2.478448276
0.25,167,9375039479180605491,11,2,4,4,2.000000000,2.478448276
0.25,167,9375039479180605491,12,3,4,2,1.333333333,2.478448276
0.25,167,9375039479180605491,13,1,1,1,1.000000000,2.478448276
0.25,167,9375039479180605491,14,1,2,2,2.000000000,2.478448276
0.25,167,9375039479180605491,15,1,6,6,6.000000000,2.478448276
0.25,167,9375039479180605491,16,1,1,1,1.000000000,2.478448276
0.25,167,9375039479180605491,17,1,0,0,0.000000000,2.478448276
0.25,167,9375039479180605491,18,1,0,0,0.000000000,2.478448276
0.25,167,9375039479180605491,19,5,8,5,1.600000000,2.478448276
0.25,167,9375039479180605491,20,1,5,5,5.000000000,2.478448276
0.25,167,9375039479180605491,21,1,2,2,2.000000000,2.478448276
0.25,168,587203936550584734,0,1,1,1,1.000000000,3.111471861
0.25,168,587203936550584734,1,1,1,1,1.000000000,3.111471861
0.25,168,587203936550584734,2,1,0,0,0.000000000,3.111471861
0.25,168,587203936550584734,3,1,0,0,0.000000000,3.111471861
0.25,168,587203936550584734,4,2,3,3,1.500000000,3.111471861
0.25,168,587203936550584734,5,1,0,0,0.000000000,3.111471861
0.25,168,587203936550584734,6,1,0,0,0.000000000,3.111471861
0.25,168,587203936550584734,7,1,0,0,0.000000000,3.111471861
0.25,168,587203936550584734,8,1,0,0,0.000000000,3.111471861
0.25,168,587203936550584734,9,1,1,1,1.000000000,3.111471861
0.25,168,587203936550584734,10,4,7,4,1.750000000,3.111471861
0.25,168,587203936550584734,11,2,1,1,0.500000000,3.111471861
0.25,168,587203936550584734,12,1,1,1,1.000000000,3.111471861
0.25,168,587203936550584734,13,1,4,4,4.000000000,3.111471861
0.25,168,587203936550584734,14,1,0,0,0.000000000,3.111471861
0.25,168,587203936550584734,15,1,4,4,4.000000000,3.111471861
0.25,168,587203936550584734,16,1,0,0,0.000000000,3.111471861
0.25,169,7023062498771247427,0,1,0,0,0.000000000,0.622294372
0.25,169,7023062498771247427,1,1,2,2,2.000000000,0.622294372
0.25,169,7023062498771247427,2,1,10,10,10.000000000,0.622294372
0.25,169,7023062498771247427,3,1,0,0,0.000000000,0.622294372
0.25,169,7023062498771247427,4,1,0,0,0.000000000,0.622294372
0.25,169,7023062498771247427,5,1,0,0,0.000000000,0.622294372
0.25,169,7023062498771247427,6,1,2,2,2.000000000,0.622294372
0.25,169,7023062498771247427,7,1,4,4,4.000000000,0.622294372
0.25,169,7023062498771247427,8,1,2,2,2.000000000,0.622294372
0.25,169,7023062498771247427,9,1,1,1,1.000000000,0.622294372
0.25,169,7023062498771247427,10,1,2,2,2.000000000,0.622294372
0.25,169,7023062498771247427,11,2,0,0,0.000000000,0.622294372
0.25,169,7023062498771247427,12,1,0,0,0.000000000,0.622294372
0.25,169,7023062498771247427,13,1,7,7,7.000000000,0.622294372
0.25,169,7023062498771247427,14,1,4,4,4.000000000,0.622294372
0.25,169,7023062498771247427,15,1,2,2,2.000000000,0.622294372
0.25,169,7023062498771247427,16,1,1,1,1.000000000,0.622294372
0.25,169,7023062498771247427,17,1,3,3,3.000000000,0.622294372
0.25,169,7023062498771247427,18,1,0,0,0.000000000,0.622294372
0.25,169,7023062498771247427,19,1,0,0,0.000000000,0.622294372
0.25,169,7023062498771247427,20,1,3,3,3.000000000,0.622294372
0.25,170,14443756267455586908,0,1,2,2,2.000000000,3.758169935
0.25,170,14443756267455586908,1,1,3,3,3.000000000,3.758169935
0.25,170,14443756267455586908,2,1,0,0,0.000000000,3.758169935
0.25,170,14443756267455586908,3,1,0,0,0.000000000,3.758169935
0.25,170,14443756267455586908,4,1,0,0,0.000000000,3.758169935
0.25,170,14443756267455586908,5,1,0,0,0.000000000,3.758169935
0.25,170,14443756267455586908,6,3,8,5,2.666666667,3.758169935
0.25,170,14443756267455586908,7,2,2,1,1.000000000,3.758169935
0.25,170,14443756267455586908,8,1,0,0,0.000000000,3.758169935
0.25,170,14443756267455586908,9,1,0,0,0.000000000,3.758169935
0.25,170,14443756267455586908,10,1,1,1,1.000000000,3.758169935
0.25,170,14443756267455586908,11,1,1,1,1.000000000,3.758169935
0.25,170,14443756267455586908,12,1,1,1,1.000000000,3.758169935
0.25,170,14443756267455586908,13,2,6,5,3.000000000,3.758169935
0.25,171,1660989235356971646,0,1,0,0,0.000000000,1.244588745
0.25,171,1660989235356971646,1,1,0,0,0.000000000,1.244588745
0.25,171,1660989235356971646,2,1,1,1,1.000000000,1.244588745
0.25,171,1660989235356971646,3,1,0,0,0.000000000,1.244588745
0.25,171,1660989235356971646,4,1,7,7,7.000000000,1.244588745
0.25,171,1660989235356971646,5,1,1,1,1.000000000,1.244588745
0.25,171,1660989235356971646,6,1,0,0,0.000000000,1.244588745
0.25,171,1660989235356971646,7,1,0,0,0.000000000,1.244588745
0.25,171,1660989235356971646,8,1,2,2,2.000000000,1.244588745
0.25,171,1660989235356971646,9,1,1,1,1.000000000,1.244588745
0.25,171,1660989235356971646,10,1,3,3,3.000000000,1.244588745
0.25,171,1660989235356971646,11,1,0,0,0.000000000,1.244588745
0.25,171,1660989235356971646,12,1,1,1,1.000000000,1.244588745
0.25,171,1660989235356971646,13,3,4,2,1.333333333,1.244588745
0.25,171,1660989235356971646,14,1,1,1,1.000000000,1.244588745
0.25,171,1660989235356971646,15,1,0,0,0.000000000,1.244588745
0.25,171,1660989235356971646,16,1,1,1,1.000000000,1.244588745
0.25,171,1660989235356971646,17,1,3,3,3.000000000,1.244588745
0.25,171,1660989235356971646,18,1,1,1,1.000000000,1.244588745
0.25,171,1660989235356971646,19,1,2,2,2.000000000,1.244588745
0.25,172,16629760624891390060,0,1,2,2,2.000000000,2.974137931
0.25,172,16629760624891390060,1,1,0,0,0.000000000,2.974137931
0.25,172,16629760624891390060,2,1,0,0,0.000000000,2.974137931
0.25,172,16629760624891390060,3,1,0,0,0.000000000,2.974137931
0.25,172,16629760624891390060,4,4,5,2,1.250000000,2.974137931
0.25,172,16629760624891390060,5,1,1,1,1.000000000,2.974137931
0.25,172,16629760624891390060,6,1,1,1,1.000000000,2.974137931
0.25,172,16629760624891390060,7,1,0,0,0.000000000,2.974137931
0.25,172,16629760624891390060,8,1,3,3,3.000000000,2.974137931
0.25,172,16629760624891390060,9,2,8,4,4.000000000,2.974137931
0.25,172,16629760624891390060,10,2,0,0,0.000000000,2.974137931
0.25,172,16629760624891390060,11,3,3,2,1.000000000,2.974137931
0.25,172,16629760624891390060,12,1,1,1,1.000000000,2.974137931
0.25,172,16629760624891390060,13,2,4,4,2.000000000,2.974137931
0.25,172,16629760624891390060,14,1,7,7,7.000000000,2.974137931
0.25,172,16629760624891390060,15,1,0,0,0.000000000,2.974137931
0.25,172,16629760624891390060,16,1,3,3,3.000000000,2.974137931
0.25,172,16629760624891390060,17,1,1,1,1.000000000,2.974137931
0.25,172,16629760624891390060,18,1,3,3,3.000000000,2.974137931
0.25,172,16629760624891390060,19,2,4,3,2.000000000,2.974137931
0.25,172,16629760624891390060,20,1,2,2,2.000000000,2.974137931
0.25,173,8828233498580164067,0,1,1,1,1.000000000,1.562500000
0.25,173,8828233498580164067,1,1,0,0,0.000000000,1.562500000
0.25,173,8828233498580164067,2,1,1,1,1.000000000,1.562500000
0.25,173,8828233498580164067,3,1,0,0,0.000000000,1.562500000
0.25,173,8828233498580164067,4,1,2,2,2.000000000,1.562500000
0.25,173,8828233498580164067,5,1,2,2,2.000000000,1.562500000
0.25,173,8828233498580164067,6,1,1,1,1.000000000,1.562500000
0.25,173,8828233498580164067,7,1,0,0,0.000000000,1.562500000
0.25,173,8828233498580164067,8,2,5,3,2.500000000,1.562500000
0.25,173,8828233498580164067,9,1,4,4,4.000000000,1.562500000
0.25,173,8828233498580164067,10,1,0,0,0.000000000,1.562500000
0.25,173,8828233498580164067,11,1,1,1,1.000000000,1.562500000
0.25,173,8828233498580164067,12,2,3,3,1.500000000,1.562500000
0.25,173,8828233498580164067,13,1,1,1,1.000000000,1.562500000
0.25,173,8828233498580164067,14,2,3,2,1.500000000,1.562500000
0.25,173,8828233498580164067,15,1,2,2,2.000000000,1.562500000
0.25,173,8828233498580164067,16,1,3,3,3.000000000,1.562500000
0.25,173,8828233498580164067,17,1,0,0,0.000000000,1.562500000
0.25,173,8828233498580164067,18,1,1,1,1.000000000,1.562500000
0.25,173,8828233498580164067,19,1,0,0,0.000000000,1.562500000
0.25,173,8828233498580164067,20,1,0,0,0.000000000,1.562500000
0.25,174,15904938436956276809,0,2,15,12,7.500000000,2.604166667
0.25,174,15904938436956276809,1,1,2,2,2.000000000,2.604166667
0.25,174,15904938436956276809,2,3,2,1,0.666666667,2.604166667
0.25,174,15904938436956276809,3,1,0,0,0.000000000,2.604166667
0.25,174,15904938436956276809,4,1,4,4,4.000000000,2.604166667
0.25,174,15904938436956276809,5,1,3,3,3.000000000,2.604166667
0.25,174,15904938436956276809,6,1,3,3,3.000000000,2.604166667
0.25,174,15904938436956276809,7,1,2,2,2.000000000,2.604166667
0.25,174,15904938436956276809,8,2,4,3,2.000000000,2.604166667
0.25,174,15904938436956276809,9,1,0,0,0.000000000,2.604166667
0.25,174,15904938436956276809,10,1,2,2,2.000000000,2.604166667
0.25,174,15904938436956276809,11,1,1,1,1.000000000,2.604166667
0.25,174,15904938436956276809,12,1,4,4,4.000000000,2.604166667
0.25,174,15904938436956276809,13,2,0,0,0.000000000,2.604166667
0.25,174,15904938436956276809,14,1,4,4,4.000000000,2.604166667
0.25,174,15904938436956276809,15,1,1,1,1.000000000,2.604166667
0.25,174,15904938436956276809,16,1,0,0,0.000000000,2.604166667
0.25,174,15904938436956276809,17,1,3,3,3.000000000,2.604166667
0.25,174,15904938436956276809,18,1,1,1,1.000000000,2.604166667
0.25,175,853759011744270452,0,1,4,4,4.000000000,3.042328042
0.25,175,853759011744270452,1,1,1,1,1.000000000,3.042328042
0.25,175,853759011744270452,2,1,1,1,1.000000000,3.042328042
0.25,175,853759011744270452,3,1,1,1,1.000000000,3.042328042
0.25,175,853759011744270452,4,1,0,0,0.000000000,3.042328042
0.25,175,853759011744270452,5,1,3,3,3.000000000,3.042328042
0.25,175,853759011744270452,6,1,3,3,3.000000000,3.042328042
0.25,175,853759011744270452,7,1,0,0,0.000000000,3.042328042
0.25,175,853759011744270452,8,1,3,3,3.000000000,3.042328042
0.25,175,853759011744270452,9,1,2,2,2.000000000,3.042328042
0.25,175,853759011744270452,10,1,1,1,1.000000000,3.042328042
0.25,175,853759011744270452,11,1,0,0,0.000000000,3.042328042
0.25,175,853759011744270452,12,3,5,3,1.666666667,3.042328042
0.25,175,853759011744270452,13,1,0,0,0.000000000,3.042328042
0.25,175,853759011744270452,14,1,0,0,0.000000000,3.042328042
0.25,175,853759011744270452,15,3,6,4,2.000000000,3.042328042
0.25,175,853759011744270452,16,1,0,0,0.000000000,3.042328042
0.25,175,853759011744270452,17,2,2,2,1.000000000,3.042328042
0.25,175,853759011744270452,18,4,10,8,2.500000000,3.042328042
0.25,175,853759011744270452,19,1,3,3,3.000000000,3.042328042
0.25,176,12077733151128023192,0,1,4,4,4.000000000,2.653846154
0.25,176,12077733151128023192,1,1,0,0,0.000000000,2.653846154
0.25,176,12077733151128023192,2,1,1,1,1.000000000,2.653846154
0.25,176,12077733151128023192,3,4,6,3,1.500000000,2.653846154
0.25,176,12077733151128023192,4,1,0,0,0.000000000,2.653846154
0.25,176,12077733151128023192,5,1,2,2,2.000000000,2.653846154
0.25,176,12077733151128023192,6,1,2,2,2.000000000,2.653846154
0.25,176,12077733151128023192,7,2,9,9,4.500000000,2.653846154
0.25,176,12077733151128023192,8,1,0,0,0.000000000,2.653846154
0.25,176,12077733151128023192,9,2,2,1,1.000000000,2.653846154
0.25,176,12077733151128023192,10,1,4,4,4.000000000,2.653846154
0.25,176,12077733151128023192,11,1,2,2,2.000000000,2.653846154
0.25,176,12077733151128023192,12,1,0,0,0.000000000,2.653846154
0.25,176,12077733151128023192,13,1,1,1,1.000000000,2.653846154
0.25,176,12077733151128023192,14,1,3,3,3.000000000,2.653846154
0.25,176,12077733151128023192,15,2,11,6,5.500000000,2.653846154
